test_id,workspace,persona,preconditions,route,control_id,action,expected,evidence_required,side_effect_class,cleanup,automation_layer,status,defect_ref,approval_ref
CTRL.CENSUS.0213,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/directory-profile-registry.tsx:79:onChange:4,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0214,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/directory-profile-registry.tsx:79:button:5,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0215,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/directory-profile-registry.tsx:80:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0216,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/directory-profile-registry.tsx:80:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0217,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/directory-profile-registry.tsx:80:button:3,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0218,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/directory-profile-registry.tsx:80:onClick:4,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0219,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/directory-profile-registry.tsx:80:Link:5,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0220,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/feature-journey-callout.tsx:14:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0221,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/feature-journey-callout.tsx:14:Link:2,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0222,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/founder-journey.tsx:66:summary:1,Exercise summary and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0223,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/founder-journey.tsx:70:textarea:1,Exercise textarea and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0224,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/founder-journey.tsx:70:onChange:2,Exercise onChange and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0225,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/founder-journey.tsx:71:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0226,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/founder-journey.tsx:71:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0227,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/game-plan-view.tsx:18:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0228,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/game-plan-view.tsx:19:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0229,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/game-plan-view.tsx:30:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0230,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/game-plan-view.tsx:42:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0231,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/google-integration-action.tsx:32:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,2,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0232,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/google-integration-action.tsx:32:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,2,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0233,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/google-integration-action.tsx:32:Link:3,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,2,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0234,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/keyword-research-workspace.tsx:49:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0235,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/keyword-research-workspace.tsx:49:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0236,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/keyword-research-workspace.tsx:80:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0237,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/keyword-research-workspace.tsx:80:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0238,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/keyword-research-workspace.tsx:81:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
